Date;Country;Value;Semana
28/11/2003;Brazil;29.450;6
01/12/2003;Brazil;29.315;2
02/12/2003;Brazil;29.300;3
03/12/2003;Brazil;29.310;4
04/12/2003;Brazil;29.430;5
05/12/2003;Brazil;29.400;6
08/12/2003;Brazil;29.450;2
09/12/2003;Brazil;29.355;3
10/12/2003;Brazil;29.450;4
11/12/2003;Brazil;29.450;5
12/12/2003;Brazil;29.440;6
15/12/2003;Brazil;29.220;2
16/12/2003;Brazil;29.375;3
17/12/2003;Brazil;29.360;4
18/12/2003;Brazil;29.330;5
19/12/2003;Brazil;29.300;6
22/12/2003;Brazil;29.250;2
23/12/2003;Brazil;29.100;3
24/12/2003;Brazil;29.140;4
25/12/2003;Brazil;;5
26/12/2003;Brazil;29.000;6
29/12/2003;Brazil;28.700;2
30/12/2003;Brazil;28.990;3
31/12/2003;Brazil;28.950;4
01/01/2004;Brazil;;5
02/01/2004;Brazil;28.840;6
05/01/2004;Brazil;28.580;2
06/01/2004;Brazil;28.575;3
07/01/2004;Brazil;28.690;4
08/01/2004;Brazil;28.500;5
09/01/2004;Brazil;28.450;6
12/01/2004;Brazil;28.070;2
13/01/2004;Brazil;28.100;3
14/01/2004;Brazil;28.215;4
15/01/2004;Brazil;28.100;5
16/01/2004;Brazil;28.250;6
19/01/2004;Brazil;;2
20/01/2004;Brazil;28.380;3
21/01/2004;Brazil;28.460;4
22/01/2004;Brazil;28.440;5
23/01/2004;Brazil;28.440;6
26/01/2004;Brazil;28.430;2
27/01/2004;Brazil;28.650;3
28/01/2004;Brazil;28.800;4
29/01/2004;Brazil;29.450;5
30/01/2004;Brazil;29.240;6
02/02/2004;Brazil;29.525;2
03/02/2004;Brazil;29.280;3
04/02/2004;Brazil;29.100;4
05/02/2004;Brazil;29.320;5
06/02/2004;Brazil;29.420;6
09/02/2004;Brazil;29.320;2
10/02/2004;Brazil;29.170;3
11/02/2004;Brazil;29.190;4
12/02/2004;Brazil;29.040;5
13/02/2004;Brazil;29.200;6
16/02/2004;Brazil;;2
17/02/2004;Brazil;29.120;3
18/02/2004;Brazil;29.360;4
19/02/2004;Brazil;29.490;5
20/02/2004;Brazil;29.720;6
23/02/2004;Brazil;29.620;2
24/02/2004;Brazil;29.625;3
25/02/2004;Brazil;29.430;4
26/02/2004;Brazil;29.425;5
27/02/2004;Brazil;29.150;6
01/03/2004;Brazil;28.905;2
02/03/2004;Brazil;29.070;3
03/03/2004;Brazil;28.820;4
04/03/2004;Brazil;28.925;5
05/03/2004;Brazil;28.770;6
08/03/2004;Brazil;28.825;2
09/03/2004;Brazil;28.680;3
10/03/2004;Brazil;28.900;4
11/03/2004;Brazil;29.100;5
12/03/2004;Brazil;29.060;6
15/03/2004;Brazil;29.075;2
16/03/2004;Brazil;29.020;3
17/03/2004;Brazil;29.130;4
18/03/2004;Brazil;29.200;5
19/03/2004;Brazil;29.010;6
22/03/2004;Brazil;29.120;2
23/03/2004;Brazil;29.210;3
24/03/2004;Brazil;29.290;4
25/03/2004;Brazil;29.400;5
26/03/2004;Brazil;29.380;6
29/03/2004;Brazil;29.390;2
30/03/2004;Brazil;29.190;3
31/03/2004;Brazil;29.070;4
01/04/2004;Brazil;28.925;5
02/04/2004;Brazil;28.985;6
05/04/2004;Brazil;28.820;2
06/04/2004;Brazil;28.740;3
07/04/2004;Brazil;28.760;4
08/04/2004;Brazil;28.770;5
09/04/2004;Brazil;28.880;6
12/04/2004;Brazil;28.880;2
13/04/2004;Brazil;28.880;3
14/04/2004;Brazil;28.955;4
15/04/2004;Brazil;29.160;5
16/04/2004;Brazil;29.150;6
19/04/2004;Brazil;29.150;2
20/04/2004;Brazil;29.210;3
21/04/2004;Brazil;29.325;4
22/04/2004;Brazil;29.270;5
23/04/2004;Brazil;29.135;6
26/04/2004;Brazil;29.130;2
27/04/2004;Brazil;29.185;3
28/04/2004;Brazil;29.395;4
29/04/2004;Brazil;29.590;5
30/04/2004;Brazil;29.440;6
03/05/2004;Brazil;29.620;2
04/05/2004;Brazil;29.680;3
05/05/2004;Brazil;29.640;4
06/05/2004;Brazil;29.950;5
07/05/2004;Brazil;30.840;6
10/05/2004;Brazil;31.050;2
11/05/2004;Brazil;30.850;3
12/05/2004;Brazil;31.265;4
13/05/2004;Brazil;31.200;5
14/05/2004;Brazil;30.920;6
17/05/2004;Brazil;31.260;2
18/05/2004;Brazil;31.220;3
19/05/2004;Brazil;31.140;4
20/05/2004;Brazil;32.085;5
21/05/2004;Brazil;31.870;6
24/05/2004;Brazil;32.015;2
25/05/2004;Brazil;31.475;3
26/05/2004;Brazil;31.800;4
27/05/2004;Brazil;31.475;5
28/05/2004;Brazil;31.110;6
31/05/2004;Brazil;;2
01/06/2004;Brazil;31.550;3
02/06/2004;Brazil;31.300;4
03/06/2004;Brazil;31.440;5
04/06/2004;Brazil;31.300;6
07/06/2004;Brazil;31.160;2
08/06/2004;Brazil;31.195;3
09/06/2004;Brazil;31.130;4
10/06/2004;Brazil;31.130;5
11/06/2004;Brazil;31.500;6
14/06/2004;Brazil;31.620;2
15/06/2004;Brazil;31.280;3
16/06/2004;Brazil;31.495;4
17/06/2004;Brazil;31.240;5
18/06/2004;Brazil;31.425;6
21/06/2004;Brazil;31.290;2
22/06/2004;Brazil;31.350;3
23/06/2004;Brazil;31.285;4
24/06/2004;Brazil;31.030;5
25/06/2004;Brazil;31.100;6
28/06/2004;Brazil;31.375;2
29/06/2004;Brazil;31.200;3
30/06/2004;Brazil;31.050;4
01/07/2004;Brazil;30.830;5
02/07/2004;Brazil;30.410;6
05/07/2004;Brazil;;2
06/07/2004;Brazil;30.435;3
07/07/2004;Brazil;30.300;4
08/07/2004;Brazil;30.430;5
09/07/2004;Brazil;30.440;6
12/07/2004;Brazil;30.425;2
13/07/2004;Brazil;30.460;3
14/07/2004;Brazil;30.270;4
15/07/2004;Brazil;30.250;5
16/07/2004;Brazil;30.000;6
19/07/2004;Brazil;29.980;2
20/07/2004;Brazil;30.025;3
21/07/2004;Brazil;30.435;4
22/07/2004;Brazil;30.430;5
23/07/2004;Brazil;30.455;6
26/07/2004;Brazil;30.720;2
27/07/2004;Brazil;30.630;3
28/07/2004;Brazil;30.540;4
29/07/2004;Brazil;30.330;5
30/07/2004;Brazil;30.275;6
02/08/2004;Brazil;30.505;2
03/08/2004;Brazil;30.540;3
04/08/2004;Brazil;30.580;4
05/08/2004;Brazil;30.580;5
06/08/2004;Brazil;30.400;6
09/08/2004;Brazil;30.395;2
10/08/2004;Brazil;30.220;3
11/08/2004;Brazil;30.380;4
12/08/2004;Brazil;30.345;5
13/08/2004;Brazil;30.200;6
16/08/2004;Brazil;30.155;2
17/08/2004;Brazil;29.960;3
18/08/2004;Brazil;29.890;4
19/08/2004;Brazil;29.780;5
20/08/2004;Brazil;29.780;6
23/08/2004;Brazil;29.680;2
24/08/2004;Brazil;29.540;3
25/08/2004;Brazil;29.490;4
26/08/2004;Brazil;29.560;5
27/08/2004;Brazil;29.585;6
30/08/2004;Brazil;29.440;2
31/08/2004;Brazil;29.400;3
01/09/2004;Brazil;29.280;4
02/09/2004;Brazil;29.370;5
03/09/2004;Brazil;29.285;6
06/09/2004;Brazil;;2
07/09/2004;Brazil;29.120;3
08/09/2004;Brazil;29.020;4
09/09/2004;Brazil;29.070;5
10/09/2004;Brazil;29.020;6
13/09/2004;Brazil;29.070;2
14/09/2004;Brazil;29.150;3
15/09/2004;Brazil;29.075;4
16/09/2004;Brazil;28.910;5
17/09/2004;Brazil;28.755;6
20/09/2004;Brazil;28.640;2
21/09/2004;Brazil;28.755;3
22/09/2004;Brazil;28.710;4
23/09/2004;Brazil;28.725;5
24/09/2004;Brazil;28.670;6
27/09/2004;Brazil;28.720;2
28/09/2004;Brazil;28.650;3
29/09/2004;Brazil;28.560;4
30/09/2004;Brazil;28.640;5
01/10/2004;Brazil;28.400;6
04/10/2004;Brazil;28.240;2
05/10/2004;Brazil;28.230;3
06/10/2004;Brazil;28.370;4
07/10/2004;Brazil;28.545;5
08/10/2004;Brazil;28.175;6
11/10/2004;Brazil;;2
12/10/2004;Brazil;28.260;3
13/10/2004;Brazil;28.410;4
14/10/2004;Brazil;28.675;5
15/10/2004;Brazil;28.570;6
18/10/2004;Brazil;28.575;2
19/10/2004;Brazil;28.760;3
20/10/2004;Brazil;28.870;4
21/10/2004;Brazil;28.510;5
22/10/2004;Brazil;28.520;6
25/10/2004;Brazil;28.820;2
26/10/2004;Brazil;28.710;3
27/10/2004;Brazil;28.600;4
28/10/2004;Brazil;28.640;5
29/10/2004;Brazil;28.520;6
01/11/2004;Brazil;28.630;2
02/11/2004;Brazil;28.435;3
03/11/2004;Brazil;28.250;4
04/11/2004;Brazil;28.120;5
05/11/2004;Brazil;28.150;6
08/11/2004;Brazil;28.330;2
09/11/2004;Brazil;28.260;3
10/11/2004;Brazil;28.180;4
11/11/2004;Brazil;;5
12/11/2004;Brazil;27.920;6
15/11/2004;Brazil;27.910;2
16/11/2004;Brazil;27.780;3
17/11/2004;Brazil;27.600;4
18/11/2004;Brazil;27.675;5
19/11/2004;Brazil;27.753;6
22/11/2004;Brazil;27.595;2
23/11/2004;Brazil;27.490;3
24/11/2004;Brazil;27.425;4
25/11/2004;Brazil;;5
26/11/2004;Brazil;27.277;6
29/11/2004;Brazil;27.440;2
30/11/2004;Brazil;27.310;3
01/12/2004;Brazil;27.030;4
02/12/2004;Brazil;27.285;5
03/12/2004;Brazil;26.965;6
06/12/2004;Brazil;27.170;2
07/12/2004;Brazil;27.370;3
08/12/2004;Brazil;27.610;4
09/12/2004;Brazil;27.800;5
10/12/2004;Brazil;27.780;6
13/12/2004;Brazil;27.600;2
14/12/2004;Brazil;27.678;3
15/12/2004;Brazil;27.350;4
16/12/2004;Brazil;27.350;5
17/12/2004;Brazil;27.130;6
20/12/2004;Brazil;26.840;2
21/12/2004;Brazil;26.890;3
22/12/2004;Brazil;27.040;4
23/12/2004;Brazil;26.930;5
24/12/2004;Brazil;26.900;6
27/12/2004;Brazil;26.940;2
28/12/2004;Brazil;26.900;3
29/12/2004;Brazil;26.825;4
30/12/2004;Brazil;26.510;5
31/12/2004;Brazil;26.550;6
03/01/2005;Brazil;26.695;2
04/01/2005;Brazil;27.020;3
05/01/2005;Brazil;26.970;4
06/01/2005;Brazil;27.190;5
07/01/2005;Brazil;27.095;6
10/01/2005;Brazil;26.955;2
11/01/2005;Brazil;27.120;3
12/01/2005;Brazil;26.961;4
13/01/2005;Brazil;26.990;5
14/01/2005;Brazil;27.040;6
17/01/2005;Brazil;;2
18/01/2005;Brazil;27.130;3
19/01/2005;Brazil;27.040;4
20/01/2005;Brazil;27.227;5
21/01/2005;Brazil;26.902;6
24/01/2005;Brazil;26.795;2
25/01/2005;Brazil;26.860;3
26/01/2005;Brazil;26.673;4
27/01/2005;Brazil;26.635;5
28/01/2005;Brazil;26.477;6
31/01/2005;Brazil;26.115;2
01/02/2005;Brazil;26.050;3
02/02/2005;Brazil;26.175;4
03/02/2005;Brazil;26.042;5
04/02/2005;Brazil;26.000;6
07/02/2005;Brazil;26.015;2
08/02/2005;Brazil;26.310;3
09/02/2005;Brazil;26.075;4
10/02/2005;Brazil;26.110;5
11/02/2005;Brazil;26.065;6
14/02/2005;Brazil;25.820;2
15/02/2005;Brazil;25.728;3
16/02/2005;Brazil;25.910;4
17/02/2005;Brazil;25.640;5
18/02/2005;Brazil;25.660;6
21/02/2005;Brazil;;2
22/02/2005;Brazil;25.922;3
23/02/2005;Brazil;25.800;4
24/02/2005;Brazil;26.025;5
25/02/2005;Brazil;26.265;6
28/02/2005;Brazil;25.846;2
01/03/2005;Brazil;26.103;3
02/03/2005;Brazil;26.270;4
03/03/2005;Brazil;26.980;5
04/03/2005;Brazil;26.513;6
07/03/2005;Brazil;26.539;2
08/03/2005;Brazil;26.925;3
09/03/2005;Brazil;27.186;4
10/03/2005;Brazil;27.290;5
11/03/2005;Brazil;26.975;6
14/03/2005;Brazil;27.530;2
15/03/2005;Brazil;27.755;3
16/03/2005;Brazil;27.440;4
17/03/2005;Brazil;27.345;5
18/03/2005;Brazil;27.090;6
21/03/2005;Brazil;27.220;2
22/03/2005;Brazil;27.080;3
23/03/2005;Brazil;27.455;4
24/03/2005;Brazil;27.415;5
25/03/2005;Brazil;27.385;6
28/03/2005;Brazil;27.439;2
29/03/2005;Brazil;27.053;3
30/03/2005;Brazil;26.755;4
31/03/2005;Brazil;26.660;5
01/04/2005;Brazil;26.572;6
04/04/2005;Brazil;26.570;2
05/04/2005;Brazil;26.248;3
06/04/2005;Brazil;26.023;4
07/04/2005;Brazil;25.950;5
08/04/2005;Brazil;25.910;6
11/04/2005;Brazil;25.753;2
12/04/2005;Brazil;25.980;3
13/04/2005;Brazil;25.550;4
14/04/2005;Brazil;25.710;5
15/04/2005;Brazil;25.875;6
18/04/2005;Brazil;26.190;2
19/04/2005;Brazil;25.840;3
20/04/2005;Brazil;25.600;4
21/04/2005;Brazil;25.485;5
22/04/2005;Brazil;25.339;6
25/04/2005;Brazil;25.260;2
26/04/2005;Brazil;25.420;3
27/04/2005;Brazil;25.135;4
28/04/2005;Brazil;25.230;5
29/04/2005;Brazil;25.330;6
02/05/2005;Brazil;25.147;2
03/05/2005;Brazil;25.020;3
04/05/2005;Brazil;24.750;4
05/05/2005;Brazil;24.700;5
06/05/2005;Brazil;24.668;6
09/05/2005;Brazil;24.528;2
10/05/2005;Brazil;24.742;3
11/05/2005;Brazil;24.800;4
12/05/2005;Brazil;24.610;5
13/05/2005;Brazil;24.630;6
16/05/2005;Brazil;24.780;2
17/05/2005;Brazil;24.775;3
18/05/2005;Brazil;24.625;4
19/05/2005;Brazil;24.455;5
20/05/2005;Brazil;24.525;6
23/05/2005;Brazil;24.300;2
24/05/2005;Brazil;24.339;3
25/05/2005;Brazil;24.075;4
26/05/2005;Brazil;24.090;5
27/05/2005;Brazil;23.960;6
30/05/2005;Brazil;;2
31/05/2005;Brazil;24.110;3
01/06/2005;Brazil;24.420;4
02/06/2005;Brazil;24.166;5
03/06/2005;Brazil;24.081;6
06/06/2005;Brazil;24.760;2
07/06/2005;Brazil;24.560;3
08/06/2005;Brazil;24.398;4
09/06/2005;Brazil;24.887;5
10/06/2005;Brazil;24.670;6
13/06/2005;Brazil;24.588;2
14/06/2005;Brazil;24.610;3
15/06/2005;Brazil;24.443;4
16/06/2005;Brazil;24.095;5
17/06/2005;Brazil;23.920;6
20/06/2005;Brazil;23.825;2
21/06/2005;Brazil;23.790;3
22/06/2005;Brazil;23.760;4
23/06/2005;Brazil;23.925;5
24/06/2005;Brazil;23.800;6
27/06/2005;Brazil;23.812;2
28/06/2005;Brazil;23.693;3
29/06/2005;Brazil;23.493;4
30/06/2005;Brazil;23.570;5
01/07/2005;Brazil;23.480;6
04/07/2005;Brazil;;2
05/07/2005;Brazil;23.623;3
06/07/2005;Brazil;23.867;4
07/07/2005;Brazil;23.854;5
08/07/2005;Brazil;23.693;6
11/07/2005;Brazil;23.455;2
12/07/2005;Brazil;23.353;3
13/07/2005;Brazil;23.455;4
14/07/2005;Brazil;23.370;5
15/07/2005;Brazil;23.384;6
18/07/2005;Brazil;23.265;2
19/07/2005;Brazil;23.420;3
20/07/2005;Brazil;23.575;4
21/07/2005;Brazil;23.500;5
22/07/2005;Brazil;23.773;6
25/07/2005;Brazil;24.190;2
26/07/2005;Brazil;24.365;3
27/07/2005;Brazil;24.430;4
28/07/2005;Brazil;24.140;5
29/07/2005;Brazil;23.855;6
01/08/2005;Brazil;23.770;2
02/08/2005;Brazil;23.497;3
03/08/2005;Brazil;23.090;4
04/08/2005;Brazil;22.965;5
05/08/2005;Brazil;23.005;6
08/08/2005;Brazil;23.095;2
09/08/2005;Brazil;23.120;3
10/08/2005;Brazil;22.745;4
11/08/2005;Brazil;23.305;5
12/08/2005;Brazil;23.735;6
15/08/2005;Brazil;23.420;2
16/08/2005;Brazil;23.450;3
17/08/2005;Brazil;23.510;4
18/08/2005;Brazil;23.690;5
19/08/2005;Brazil;24.500;6
22/08/2005;Brazil;23.971;2
23/08/2005;Brazil;24.020;3
24/08/2005;Brazil;24.205;4
25/08/2005;Brazil;24.186;5
26/08/2005;Brazil;24.200;6
29/08/2005;Brazil;24.106;2
30/08/2005;Brazil;23.884;3
31/08/2005;Brazil;23.540;4
01/09/2005;Brazil;23.645;5
02/09/2005;Brazil;23.405;6
05/09/2005;Brazil;;2
06/09/2005;Brazil;23.281;3
07/09/2005;Brazil;23.285;4
08/09/2005;Brazil;23.153;5
09/09/2005;Brazil;23.209;6
12/09/2005;Brazil;23.193;2
13/09/2005;Brazil;23.288;3
14/09/2005;Brazil;23.345;4
15/09/2005;Brazil;23.010;5
16/09/2005;Brazil;22.920;6
19/09/2005;Brazil;22.875;2
20/09/2005;Brazil;22.963;3
21/09/2005;Brazil;22.823;4
22/09/2005;Brazil;22.870;5
23/09/2005;Brazil;22.725;6
26/09/2005;Brazil;22.628;2
27/09/2005;Brazil;22.555;3
28/09/2005;Brazil;22.417;4
29/09/2005;Brazil;22.215;5
30/09/2005;Brazil;22.125;6
03/10/2005;Brazil;22.350;2
04/10/2005;Brazil;22.440;3
05/10/2005;Brazil;22.630;4
06/10/2005;Brazil;22.755;5
07/10/2005;Brazil;22.530;6
10/10/2005;Brazil;;2
11/10/2005;Brazil;22.350;3
12/10/2005;Brazil;22.315;4
13/10/2005;Brazil;22.625;5
14/10/2005;Brazil;22.475;6
17/10/2005;Brazil;22.295;2
18/10/2005;Brazil;22.405;3
19/10/2005;Brazil;22.513;4
20/10/2005;Brazil;22.360;5
21/10/2005;Brazil;22.760;6
24/10/2005;Brazil;22.630;2
25/10/2005;Brazil;22.582;3
26/10/2005;Brazil;22.686;4
27/10/2005;Brazil;22.868;5
28/10/2005;Brazil;22.665;6
31/10/2005;Brazil;22.478;2
01/11/2005;Brazil;22.515;3
02/11/2005;Brazil;22.410;4
03/11/2005;Brazil;22.200;5
04/11/2005;Brazil;22.220;6
07/11/2005;Brazil;21.979;2
08/11/2005;Brazil;22.025;3
09/11/2005;Brazil;21.698;4
10/11/2005;Brazil;21.714;5
11/11/2005;Brazil;;6
14/11/2005;Brazil;22.025;2
15/11/2005;Brazil;22.040;3
16/11/2005;Brazil;21.980;4
17/11/2005;Brazil;21.840;5
18/11/2005;Brazil;22.259;6
21/11/2005;Brazil;22.130;2
22/11/2005;Brazil;22.545;3
23/11/2005;Brazil;22.335;4
24/11/2005;Brazil;;5
25/11/2005;Brazil;22.304;6
28/11/2005;Brazil;22.040;2
29/11/2005;Brazil;21.908;3
30/11/2005;Brazil;22.010;4
01/12/2005;Brazil;22.090;5
02/12/2005;Brazil;22.040;6
05/12/2005;Brazil;21.945;2
06/12/2005;Brazil;21.695;3
07/12/2005;Brazil;21.870;4
08/12/2005;Brazil;22.120;5
09/12/2005;Brazil;22.420;6
12/12/2005;Brazil;22.590;2
13/12/2005;Brazil;22.550;3
14/12/2005;Brazil;22.848;4
15/12/2005;Brazil;22.965;5
16/12/2005;Brazil;23.365;6
19/12/2005;Brazil;23.755;2
20/12/2005;Brazil;23.523;3
21/12/2005;Brazil;23.085;4
22/12/2005;Brazil;23.230;5
23/12/2005;Brazil;23.115;6
26/12/2005;Brazil;;2
27/12/2005;Brazil;23.640;3
28/12/2005;Brazil;23.500;4
29/12/2005;Brazil;23.297;5
30/12/2005;Brazil;23.340;6
02/01/2006;Brazil;;2
03/01/2006;Brazil;23.320;3
04/01/2006;Brazil;23.020;4
05/01/2006;Brazil;22.810;5
06/01/2006;Brazil;22.875;6
09/01/2006;Brazil;22.600;2
10/01/2006;Brazil;22.564;3
11/01/2006;Brazil;22.720;4
12/01/2006;Brazil;22.616;5
13/01/2006;Brazil;22.652;6
16/01/2006;Brazil;;2
17/01/2006;Brazil;22.945;3
18/01/2006;Brazil;23.230;4
19/01/2006;Brazil;23.310;5
20/01/2006;Brazil;22.780;6
23/01/2006;Brazil;22.570;2
24/01/2006;Brazil;22.360;3
25/01/2006;Brazil;22.430;4
26/01/2006;Brazil;22.304;5
27/01/2006;Brazil;22.045;6
30/01/2006;Brazil;22.075;2
31/01/2006;Brazil;22.094;3
01/02/2006;Brazil;22.170;4
02/02/2006;Brazil;22.250;5
03/02/2006;Brazil;22.184;6
06/02/2006;Brazil;21.845;2
07/02/2006;Brazil;21.901;3
08/02/2006;Brazil;21.952;4
09/02/2006;Brazil;21.700;5
10/02/2006;Brazil;21.632;6
13/02/2006;Brazil;21.519;2
14/02/2006;Brazil;21.375;3
15/02/2006;Brazil;21.295;4
16/02/2006;Brazil;21.160;5
17/02/2006;Brazil;21.170;6
20/02/2006;Brazil;;2
21/02/2006;Brazil;21.240;3
22/02/2006;Brazil;21.430;4
23/02/2006;Brazil;21.375;5
24/02/2006;Brazil;21.293;6
27/02/2006;Brazil;21.485;2
28/02/2006;Brazil;21.180;3
01/03/2006;Brazil;21.200;4
02/03/2006;Brazil;21.141;5
03/03/2006;Brazil;21.220;6
06/03/2006;Brazil;21.190;2
07/03/2006;Brazil;21.667;3
08/03/2006;Brazil;21.933;4
09/03/2006;Brazil;21.650;5
10/03/2006;Brazil;21.485;6
13/03/2006;Brazil;21.320;2
14/03/2006;Brazil;21.231;3
15/03/2006;Brazil;21.256;4
16/03/2006;Brazil;21.030;5
17/03/2006;Brazil;21.207;6
20/03/2006;Brazil;21.349;2
21/03/2006;Brazil;21.557;3
22/03/2006;Brazil;21.594;4
23/03/2006;Brazil;21.540;5
24/03/2006;Brazil;21.520;6
27/03/2006;Brazil;22.010;2
28/03/2006;Brazil;22.233;3
29/03/2006;Brazil;22.175;4
30/03/2006;Brazil;21.910;5
31/03/2006;Brazil;21.720;6
03/04/2006;Brazil;21.430;2
04/04/2006;Brazil;21.300;3
05/04/2006;Brazil;21.290;4
06/04/2006;Brazil;21.355;5
07/04/2006;Brazil;21.390;6
10/04/2006;Brazil;21.483;2
11/04/2006;Brazil;21.485;3
12/04/2006;Brazil;21.385;4
13/04/2006;Brazil;21.380;5
14/04/2006;Brazil;21.390;6
17/04/2006;Brazil;21.339;2
18/04/2006;Brazil;21.280;3
19/04/2006;Brazil;21.200;4
20/04/2006;Brazil;21.235;5
21/04/2006;Brazil;21.199;6
24/04/2006;Brazil;21.154;2
25/04/2006;Brazil;21.195;3
26/04/2006;Brazil;21.190;4
27/04/2006;Brazil;21.040;5
28/04/2006;Brazil;20.900;6
01/05/2006;Brazil;20.785;2
02/05/2006;Brazil;20.680;3
03/05/2006;Brazil;20.685;4
04/05/2006;Brazil;20.635;5
05/05/2006;Brazil;20.549;6
08/05/2006;Brazil;20.605;2
09/05/2006;Brazil;20.600;3
10/05/2006;Brazil;20.555;4
11/05/2006;Brazil;20.925;5
12/05/2006;Brazil;21.340;6
15/05/2006;Brazil;21.680;2
16/05/2006;Brazil;21.446;3
17/05/2006;Brazil;21.870;4
18/05/2006;Brazil;22.045;5
19/05/2006;Brazil;22.000;6
22/05/2006;Brazil;22.973;2
23/05/2006;Brazil;22.535;3
24/05/2006;Brazil;23.580;4
25/05/2006;Brazil;23.105;5
26/05/2006;Brazil;22.580;6
29/05/2006;Brazil;;2
30/05/2006;Brazil;23.150;3
31/05/2006;Brazil;23.007;4
01/06/2006;Brazil;22.697;5
02/06/2006;Brazil;22.855;6
05/06/2006;Brazil;22.510;2
06/06/2006;Brazil;22.695;3
07/06/2006;Brazil;22.585;4
08/06/2006;Brazil;22.865;5
09/06/2006;Brazil;22.645;6
12/06/2006;Brazil;22.625;2
13/06/2006;Brazil;22.920;3
14/06/2006;Brazil;22.825;4
15/06/2006;Brazil;22.610;5
16/06/2006;Brazil;22.510;6
19/06/2006;Brazil;22.320;2
20/06/2006;Brazil;22.416;3
21/06/2006;Brazil;22.415;4
22/06/2006;Brazil;22.335;5
23/06/2006;Brazil;22.470;6
26/06/2006;Brazil;22.277;2
27/06/2006;Brazil;22.300;3
28/06/2006;Brazil;22.275;4
29/06/2006;Brazil;22.055;5
30/06/2006;Brazil;21.640;6
03/07/2006;Brazil;21.595;2
04/07/2006;Brazil;;3
05/07/2006;Brazil;21.910;4
06/07/2006;Brazil;21.815;5
07/07/2006;Brazil;21.683;6
10/07/2006;Brazil;21.712;2
11/07/2006;Brazil;21.835;3
12/07/2006;Brazil;21.890;4
13/07/2006;Brazil;22.053;5
14/07/2006;Brazil;22.130;6
17/07/2006;Brazil;22.117;2
18/07/2006;Brazil;21.963;3
19/07/2006;Brazil;21.853;4
20/07/2006;Brazil;21.847;5
21/07/2006;Brazil;21.909;6
24/07/2006;Brazil;21.886;2
25/07/2006;Brazil;22.018;3
26/07/2006;Brazil;22.054;4
27/07/2006;Brazil;21.870;5
28/07/2006;Brazil;21.776;6
31/07/2006;Brazil;21.745;2
01/08/2006;Brazil;21.875;3
02/08/2006;Brazil;21.769;4
03/08/2006;Brazil;21.812;5
04/08/2006;Brazil;21.720;6
07/08/2006;Brazil;21.775;2
08/08/2006;Brazil;21.849;3
09/08/2006;Brazil;21.670;4
10/08/2006;Brazil;21.655;5
11/08/2006;Brazil;21.615;6
14/08/2006;Brazil;21.555;2
15/08/2006;Brazil;21.458;3
16/08/2006;Brazil;21.290;4
17/08/2006;Brazil;21.315;5
18/08/2006;Brazil;21.490;6
21/08/2006;Brazil;21.364;2
22/08/2006;Brazil;21.303;3
23/08/2006;Brazil;21.346;4
24/08/2006;Brazil;21.633;5
25/08/2006;Brazil;21.593;6
28/08/2006;Brazil;21.468;2
29/08/2006;Brazil;21.431;3
30/08/2006;Brazil;21.325;4
31/08/2006;Brazil;21.410;5
01/09/2006;Brazil;21.397;6
04/09/2006;Brazil;;2
05/09/2006;Brazil;21.250;3
06/09/2006;Brazil;21.452;4
07/09/2006;Brazil;21.530;5
08/09/2006;Brazil;21.545;6
11/09/2006;Brazil;21.756;2
12/09/2006;Brazil;21.696;3
13/09/2006;Brazil;21.630;4
14/09/2006;Brazil;21.550;5
15/09/2006;Brazil;21.535;6
18/09/2006;Brazil;21.405;2
19/09/2006;Brazil;21.560;3
20/09/2006;Brazil;21.729;4
21/09/2006;Brazil;21.805;5
22/09/2006;Brazil;22.126;6
25/09/2006;Brazil;22.308;2
26/09/2006;Brazil;22.050;3
27/09/2006;Brazil;21.851;4
28/09/2006;Brazil;21.740;5
29/09/2006;Brazil;21.664;6
02/10/2006;Brazil;21.570;2
03/10/2006;Brazil;21.713;3
04/10/2006;Brazil;21.670;4
05/10/2006;Brazil;21.656;5
06/10/2006;Brazil;21.660;6
09/10/2006;Brazil;;2
10/10/2006;Brazil;21.451;3
